RP_Component_1,RP_Component_2,RP_Component_3,RP_Component_4,RP_Component_5,RP_Component_6,RP_Component_7,RP_Component_8,RP_Component_9,RP_Component_10,RP_Component_11,RP_Component_12,RP_Component_13,RP_Component_14,RP_Component_15,RP_Component_16,RP_Component_17,RP_Component_18,RP_Component_19,RP_Component_20
2906318021.035241,2708927840.1131296,4203043843.02976,3331326125.633418,2780483738.6992683,-1920108725.4792843,1874705688.4958713,2762892622.785471,4216356510.844471,3599981823.7411327,-6146611691.803806,1298491812.4513843,-1857414995.2987745,2573384225.4978743,-646673140.3542262,-5808341578.466856,420655483.7475449,2192507706.309619,3310501995.1326227,-3654892909.600214
-484031403.56604165,-1016360422.7262596,-328261299.9838961,-561206261.3741469,-1903487611.9440503,-957854584.6845937,-265612788.89827862,1667077928.4923315,922163509.4661131,-488072796.8956891,490661483.17385715,503460181.96483606,-438487562.44510907,-504585093.10592324,1876241454.0977683,-1200031273.0973506,1705698419.6484127,-267063358.96189284,846952469.9551582,-973876103.429246
-876600242.4899502,-2079571563.7575693,-1377770973.5385578,-1384798621.3567379,-5221333697.498561,-843458598.1451286,-2897976031.939792,843421808.1361831,506028878.785119,3039687483.837942,-1349257879.4597418,1427052208.545227,-432494801.9577944,2672168027.492091,4215617794.7624335,-3260560727.5411763,3365227020.9470367,-4639026659.569634,-458270623.35801774,-1209744003.1746328
-1561070391.9577043,-1289289043.8253748,-707015248.096148,-1207778638.450826,-3014276990.026219,-525569304.8194117,-892359040.4980879,1735722740.3348484,2354295309.735664,-710463941.1585512,1169739205.8207881,223990723.88971293,-595510293.0198736,-1114143762.5653148,2641935240.628815,-2249060514.0909443,2707658681.645571,-936804405.6110626,1510849058.7542996,-1629438271.5709007
3435143279.542973,-883920696.4221469,2237162106.953736,67389876.5552932,-6784131431.248249,-363786843.957009,2621674727.0256004,-3708131429.0295105,5943549372.338413,903233814.1880082,5262292462.202871,1027423488.0626711,-5244220769.233962,-1904913725.942263,-2769341402.8377404,-793509571.0362192,4588554032.77716,1712962776.2989914,1458031834.1062317,-1645038138.7737825
-615768369.6393799,-1175209960.1369395,329378223.6275295,-695948094.7949635,-3070571596.0764017,321697557.84364855,-208254824.13030127,2206516155.3852625,6290933237.67141,-1987885302.723775,1968818940.1078773,-111260592.18192099,-2334528543.329813,-2439620803.8774633,3371234256.988715,-4779503405.118237,2990884576.5625186,590225966.7306043,3500545357.7296944,-2101428616.5102117
97028777.31120549,1365357676.8660421,1632374728.3374903,1342260061.4350784,1778031248.440072,-1006862055.4112611,-1814054202.61355,-60675384.87868717,146240016.73480043,2236103768.803922,-1728846035.1718628,178827130.57662845,933363538.2854439,538677002.8628073,-419552239.34026825,-1075953264.7414672,-222565713.6131647,389829279.4821135,1659164425.788561,-1763537448.5006692
-358430073.1732962,-2562130740.1804767,-3113382501.9934816,-310605167.7212401,-6623548544.841979,-1617689873.7004557,-1546761855.7182205,2097377976.8946888,1226703550.2184484,4972940734.201859,-5043874554.541833,1385572120.7012072,-2840317661.584188,5334446581.076471,4855423098.352789,-3371499881.916807,1921185448.3297305,-5693033120.56219,-1032073075.7426858,-1831998768.2011023
3502234836.6967154,1051979983.6174438,-5075437037.603155,17308097.377502408,-5560058659.513225,-1948488028.477166,2722567383.8706064,3490803067.45278,-1695429454.390763,3536304884.9109697,-919776464.5991334,1412159230.4270706,-3720155856.593556,212676755.2519419,-398523963.36078376,6769532962.794818,-1502082554.8993134,-3217287265.6158113,600075710.0652714,-558939855.3849137
-515480851.2187024,-962214597.8018578,-430277912.195991,-492218206.2960076,-1730903556.5516868,-971465133.9140487,-252813886.2631995,1509840695.493663,717576770.0380415,-332794856.812937,300869155.3212121,425690159.55612,-406666205.56197023,-382668993.28067565,1640603733.0059524,-891783802.6213843,1440378959.5433626,-266386048.60077617,658251262.5455842,-856096621.5329217
5199902265.4318905,3361116588.7970395,1796067398.7228625,3487889327.9412193,106596864.96953249,-3742004304.2100825,1261158334.0309067,-154079281.91031203,-769236733.2650326,9324876084.993868,-8353363852.471262,3586618352.1359572,-1728044260.9113622,7544784166.94553,-1593217779.5351834,-3852778769.493245,563445515.8568562,-2307291925.067955,1034942665.8964643,-3542346734.533088
4027716018.6667128,-1309016256.074306,564534712.8962477,1596119728.48615,-6847374595.652339,-1705134249.7071803,4825857631.837608,-1709195335.85358,4381998856.322149,2648710954.872567,410771284.1154066,972975530.2275342,-7010970878.053397,1400383688.1750484,-2917754374.9339433,903818570.797422,1921335983.5633693,1233436105.2223141,-291994640.0696886,-1750864832.9919918
2401545365.3738737,-1959379306.5646966,-3013673843.657411,-2642385102.207262,-13454853405.382885,-1721375633.6390224,-1345987440.762192,-1361279714.4491575,1682878283.95605,6578298088.959129,4272207426.949815,2036318102.1314764,-4721011507.683947,-1209519597.405917,-867516123.819386,6044833734.016132,5214059818.30766,-5531513850.7947235,-947864379.4614595,-711445065.166398
347180491.507335,-1160088266.2277415,-1149009484.398037,691853224.1212518,-3034167236.95587,-1691412806.4069943,2096269113.578281,3499884477.0209594,2741566117.371678,214773661.43055472,-2023375546.388416,299477210.06299645,-3057355682.7447047,997122213.7164369,2430458476.705267,-2031478909.0512562,377718615.4436027,46493772.62349259,1277719151.8910494,-1840755301.0016518
4385745824.863651,1631808398.8638065,-237916579.6764866,3590552453.0691295,1087817653.287713,936631367.0312123,6016714808.403184,2136923998.2454436,1687058579.8354852,961873923.1403039,-5887243335.095047,15269081.230438054,-4746637974.504377,4433429126.500516,-757626978.2862184,-1324184008.065574,-4329195123.819758,618993391.4500877,178190918.18260777,-732838602.5141877
3605539487.602359,383516749.59155625,-231176514.43850434,2533692613.8690066,-1262731866.555769,2193416.752695501,5158427844.934945,3915268560.5620337,2963179847.7357674,-20189229.563526113,-4333774119.197641,695935598.2699642,-4790245738.125731,3195764544.722744,1713543210.9415488,-3178654785.3762035,-1590469552.799602,312708273.3468106,1478963618.0889711,-1895607156.684294
-383151425.57865226,-1108187943.856785,-665126415.501509,-332389058.97332937,-2070398336.5857105,-1224323635.7167263,117851226.40664603,2027234977.7502446,911372186.7092254,-247495115.4687328,-183098376.58943564,502359814.2644739,-860382646.8544095,-84584716.66091734,1926197791.785694,-1033777998.456415,1376567099.0228624,-305698915.68937004,734714237.1962918,-1091973149.8497684
-484068933.102537,-187599731.04662493,116192749.25260356,-117573246.77939954,-708583394.4176123,753304579.1357392,-209987105.70803797,88313710.66151877,3626366784.6172733,-773110033.4737358,842938593.1650959,-666904172.6243107,-1267461967.2053661,-1381686465.431752,729734534.6872059,-1916463490.708488,579890887.4358038,606215772.922989,1585276718.1687,-625197971.8550658
2830191164.9204235,851720984.4072515,-1054684464.6314101,132197317.37459901,-2500987713.8494897,-2027670283.6505075,2118706329.074572,-1282545794.0668035,-417938135.8505231,524198903.6800085,2809670270.2119555,1766495001.2563653,-1599246774.8920243,-618673267.1714054,-1349457707.9585373,1170105316.1748726,1574428266.4280024,448793640.41584086,1736785784.79835,-1207122347.9533753
3162942445.133294,-264026402.06907114,-3667601621.6809025,354655944.8912439,-5646030152.166461,-3671073486.884748,1704808834.926709,171491898.91217235,-2449431759.906992,4359748047.987673,-1697639306.8645916,3049413098.449998,-2675822992.605531,4116273015.984202,1101120640.9609942,619322236.6340675,1546180510.2569144,-3587813008.7410975,94376987.02948299,-1931804171.5246186
768171627.4563736,-1148735945.2106898,-755742565.884185,-732564278.2952926,-4642386682.134952,-839023279.8208634,-1318887699.865304,-1104797963.5896893,-345980478.4420362,3310621226.06554,-350565841.4190564,1573117384.0833325,-918979071.4137155,2550699716.623698,1434765498.9874995,-1253669436.5429099,2671200615.702363,-3477444393.4400797,-918272307.7306157,-721918362.5360138
3456232785.6783032,955657689.2749859,-4099722379.666028,925497255.9078333,-5566802895.198636,-2828315547.384594,904319098.0491391,2706754244.5543513,-2165237342.0097013,8075171753.0866,-5944069098.759286,2348122990.185448,-3333226637.5238056,5022986577.560456,476580339.50586754,3296373199.7580385,-863377170.8249468,-5666262845.140221,-741124552.1255863,-1488366221.7391093
1215044146.8016272,-495924113.32718796,-646574216.7629149,1013388846.0114849,-1818417093.4000316,-582687283.6259198,2380503131.2762218,2847485436.610964,2624362183.375305,-146609539.96187234,-2137410228.7177825,330480628.22087806,-3026252774.5106,1198514444.6319253,1843112511.9174602,-2166862269.2289715,-92615969.53433906,119073621.61689194,1293326269.2343724,-1547823667.2411373
1800684064.5702033,353873268.6293215,-1109623852.419641,-149011414.75392115,-2161506935.1604156,-2108789712.9129367,1256431922.4149685,-809197629.2069056,-1218714286.459664,599116164.6179719,2141804921.2058516,1529989955.8302815,-774902703.0151693,-396802199.1711993,-895156363.2335685,1481057251.3788445,1445678740.5625672,89421600.79078072,961879599.0056901,-882181037.7390164
-898513121.2339741,-1360379500.0193326,-471620556.63556033,-884949077.7410823,-2385151332.6544266,-1288420426.5216088,-687171510.4044554,1902156748.6528308,946037377.6580434,-579974190.3681654,852331669.8793824,592094174.6058642,-258903243.2926842,-828128968.3128551,2289895291.4338293,-1255398477.146031,2264014083.5772085,-377503041.86462706,949498555.9532434,-1124893089.0876803
2816502396.205461,29338641.721858546,1484784685.322615,749929575.3968432,-2798396232.690802,1473497004.1848931,1049205965.9621253,-1635127064.5518112,1468839387.7978034,2545541066.6897087,-1185162436.4611459,959374946.075553,-2343514564.3105626,3177824941.3973684,-100550239.17775995,-2429951082.820471,1024223442.8910599,-2065053066.6176589,-931807840.9944494,-274585033.63976634
1082836578.2981653,940087902.7007414,3735014955.4484615,915621941.5653502,-303196883.03892857,-558062805.1437677,-14894118.883084795,2717412133.5221763,7087278380.0935335,213313938.68614054,-704182760.3270608,913257439.1328534,-1708357182.8679903,-1200522799.60968,2182334822.9613857,-7640206211.633383,3581711300.181739,1817254325.3299625,4947586490.657362,-3668332408.425222
3870056449.388788,1839756076.3676462,-349737645.7919363,818321065.6749504,-2090223943.2324243,-84596371.51556295,3298116599.7082067,-1126392610.7686768,4364578327.736159,-876655800.7068582,3373830311.437923,1098521747.3934681,-3649186396.97775,-1724764835.556636,-739426247.9370629,-2212093128.5540805,1274448335.0730653,1506771064.6254547,4393992894.533718,-2002214356.0987554
1231939607.0260108,-429215096.2585002,-118424399.54262553,839349052.9780908,-2019911922.5288894,37414853.085885085,2211996796.8542666,2792344323.051743,4197962523.997804,-810882885.8016958,-1206150394.8339083,206375527.66389078,-3290365436.3661504,371566161.88767153,2279583126.5922604,-3451013042.35514,548911755.3752216,399423796.6701165,2192346947.5362406,-1812790945.1672804
4104325990.9645224,1129578112.0842106,-1640754806.9547632,355783776.8381263,-4015601148.383629,-1447788058.6188223,1887882305.5276544,-1490410429.9032893,-196900498.6303794,2520976467.8181243,1122556826.4626553,2634641356.2533154,-2414335775.88283,2004194112.9264977,140067981.45589268,-1104047111.7523284,1890687279.0382416,-2160759795.2220583,1773859105.4474704,-1669506589.5356245
1612589336.3658333,-1981607195.94496,1197311895.6269479,-927570467.0639879,-6963249438.254275,-1675171970.8490636,290245428.73539346,-2787170875.9343534,1751554658.9062622,2181154271.952824,3774110923.2652206,1602895298.707742,-2659450306.09515,-367797147.10322696,-1355925552.3573372,576920742.6529243,4980373940.431337,-489640142.77345586,-675258511.0758109,-1060398400.2124375
-1126650211.6854303,-1190872542.5901887,56010434.982762426,-880808349.5505024,-2742729243.7186985,-996911404.9226717,-579704269.9604719,1662669046.048432,2660168987.564564,-742218769.5736932,1666358478.0447373,141174391.54895964,-605425812.2938867,-1540763608.2617195,2319411183.4299126,-2310684164.106375,2358076542.5479417,146543399.5463807,1653069922.1231909,-1237735868.3645387
-1249258896.5486395,-1934156514.7834249,-1218171525.588344,-1362430537.1443279,-4086203584.769632,-1284122896.6611202,-2375686145.6779184,1116580521.626649,171767826.04665798,1742321558.312055,-385518094.75246686,1068570424.7297775,-10107615.497340655,1186689462.0403903,3320111714.7986135,-1920979754.086677,2958151333.6754236,-3019556293.7256265,-177387144.56242985,-1040556980.7602624
669533163.8203837,-919806503.0032845,-1473111258.7425284,-1583464526.855683,-4091303075.310701,-16948573.068987694,-463717581.75190103,1775235830.3227067,3273759127.4765506,973158319.2450345,524669737.1511326,1816387003.8396842,-3004567939.4025617,-2497454070.733024,3794746184.963405,2261970481.7746086,3287151434.490809,355548409.1436934,2596907395.174744,-2788586813.9125867
-755139651.1097676,-1437952223.373379,-378048956.3459977,-875340593.7569191,-2671055529.93431,-1308098641.4618287,-530969633.4359635,2137607688.7130878,1244953853.9619524,-685162985.3437551,912372442.2590685,691587288.6579344,-480504777.4333618,-838207009.5548584,2527175978.558353,-1597539654.1209612,2502054516.727514,-365148716.05513823,1135343666.8880467,-1298813204.824324
430585667.5314302,-990664302.3486525,-1217289439.593963,563988858.2270654,-2133247284.3140955,-1481830385.9951046,1607336289.0148408,2871089301.393519,1126616282.1038857,277382619.9324471,-2108500206.6372275,493481163.2783919,-2208711770.65778,1232180628.48177,1856711837.4766798,-948769610.6253847,193836123.81448054,-269242321.0400619,570878351.3805054,-1365425509.771808
-1050276406.9018091,-1264243540.3783655,-239753344.5511401,-879493310.7173487,-2355871314.1084657,-928509153.2341088,-855264235.385206,1718922167.9534779,2259899671.0486655,-768944180.1766002,1155533762.9744039,315661685.5603156,-578551829.0835229,-1359427059.9372394,2332019815.4694896,-1964282818.6530664,2414906572.8020215,-73230945.82539673,1531702105.4083645,-1303871155.595728
2870007439.6802297,122503923.32166538,-493248841.6881235,2553250133.4797745,-2014629535.9288697,713722574.9827669,4996399108.577419,3942888542.1613736,7142463454.791108,-589746281.8801503,-3887562918.5104756,-285427535.2052237,-6490829545.320914,1814542905.9889996,2289067052.089327,-4911995960.602069,-1412785621.1493058,1034944469.9178934,3074913940.2743726,-2544329218.3009725
-1314864492.8157182,-1990749671.6546648,-690159229.9775144,-1295015167.6247134,-3490378408.8859625,-1885446333.2914002,-1005591791.3174405,2783574673.626775,1384410453.120326,-848721573.6016866,1247283564.71905,866457692.4328449,-378873355.9719922,-1211865859.8115394,3350982795.8051248,-1837122734.8338046,3313108800.550546,-552429713.3160257,1389475464.0659277,-1646143997.4695036
-1561159182.301047,-1092155689.9132643,1581411266.7827866,-997489083.3661326,-4791967352.03569,-2371254117.6146617,325712080.95765424,2239234525.504463,3639103118.9506392,-142090331.6169269,3519977877.0706453,-20346902.711118713,-234330167.60390255,-2039534550.2826676,2745672973.8709555,-4019150209.5172515,2952119594.4522195,938010340.3314697,2210114985.403933,-1447194543.192113
3679340991.4483023,2721198353.034489,-444027713.8841939,1458875991.9644265,-486566522.4336714,-3605374259.155541,2091007957.3551514,669691073.8903188,-1384234339.386323,3918866374.7914114,-1333858208.9393005,2222182470.5270605,-1213300508.3128097,643143666.6768498,-2740729397.70613,2416796870.4852314,179300354.36583728,426398341.9527427,2040085291.1381822,-2032753772.3968143
